id;accession_number;artist;artistRole;artistId;title;dateText;medium;creditLine;year;acquisitionYear;dimensions;width;height;depth;units;inscription;thumbnailCopyright;thumbnailUrl;url
15808;N02762;Walker, Frederick;artist;575;Study for ‘The Harbour of Refuge’;c.1872;Watercolour on paper;Bequeathed by Sir William Agnew Bt 1911;1872;1911;support: 248 x 454 mm;248;454;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9820107cbf59e4e435eb25d4cbbe045d;http://www.tate.org.uk/art/artworks/walker-study-for-the-harbour-of-refuge-n02762
44451;D17095;Turner, Joseph Mallord William;artist;558;Lecture Diagram 71: Cupola of a Building;c.1810;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1810;1856;support: 674 x 540 mm;674;540;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/92c0f201b553f5249b500c41bf06eb7f;http://www.tate.org.uk/art/artworks/turner-lecture-diagram-71-cupola-of-a-building-d17095
25339;T11035;Gainsborough, Thomas;after;199;[title not known];1819;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1819;1997;image: 189 x 266 mm;189;266;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6087922426052783915de92dff7cd4cd;http://www.tate.org.uk/art/artworks/gainsborough-title-not-known-t11035
30785;D03389;Turner, Joseph Mallord William;artist;558;Inveraray from An Otir;1801;Chalk, crayon, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1801;1856;support: 342 x 491 mm;342;491;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/efd5c748b17f75f6cc4c41f2d8ff0372;http://www.tate.org.uk/art/artworks/turner-inveraray-from-an-otir-d03389
54964;D27637;Turner, Joseph Mallord William;artist;558;"Vignette Study for Moore’s ‘The Epicurean’; The Veiled Priestess of the Moon";c.1837–8;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1837;1856;support: 237 x 159 mm;237;159;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9c66ebd53cb66e372e26f2c70849a491;http://www.tate.org.uk/art/artworks/turner-vignette-study-for-moores-the-epicurean-the-veiled-priestess-of-the-moon-d27637
10455;N02376;Müller, William James;artist;391;Lycia: The Citadel of Tlos;1844;Graphite and watercolour on paper;Presented by Lady Weston as part of the Sir Joseph Weston Gift 1908;1844;1908;support: 240 x 537 mm;240;537;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d7985dee24f925008a3d649bd2b7766c;http://www.tate.org.uk/art/artworks/muller-lycia-the-citadel-of-tlos-n02376
25758;T11412;Francia, François Louis Thomas;artist;2565;[title not known];date not known;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;image: 250 x 187 mm;250;187;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b0a87e27a3fe3bd5a7a617fe8e541312;http://www.tate.org.uk/art/artworks/francia-title-not-known-t11412
52002;D24665;Turner, Joseph Mallord William;artist;558;River with Bridge and Fortifications;c.1830;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 137 x 190 mm;137;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5274ea3921fbad289e314dca03efa565;http://www.tate.org.uk/art/artworks/turner-river-with-bridge-and-fortifications-d24665
52014;D24677;Turner, Joseph Mallord William;artist;558;Pont de l’Arche;c.1833;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1833;1856;support: 140 x 191 mm;140;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4ed5c576fede869a02785f7c9ee4c51b;http://www.tate.org.uk/art/artworks/turner-pont-de-larche-d24677
44541;D17185;Turner, Joseph Mallord William;artist;558;The Sibyl’s Temple, Tivoli;c.1820;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 504 x 393 mm;504;393;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8ff10163e5247e6ab2c23339f070e1e0;http://www.tate.org.uk/art/artworks/turner-the-sibyls-temple-tivoli-d17185
62130;D34981;Turner, Joseph Mallord William;artist;558;The Blue Rigi;1844;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1844;1856;support: 228 x 325 mm;228;325;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/890db77ce841ed15bde8b948d8626dac;http://www.tate.org.uk/art/artworks/turner-the-blue-rigi-d34981
63067;D35979;Turner, Joseph Mallord William;artist;558;A Mountain Pass;c.1836;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1836;1856;support: 242 x 301 mm;242;301;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b0204f62e8e0604b37719adb2586b5c9;http://www.tate.org.uk/art/artworks/turner-a-mountain-pass-d35979
52012;D24675;Turner, Joseph Mallord William;artist;558;Lillebonne, Looking towards the Seine;c.1832;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1832;1856;support: 141 x 191 mm;141;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b2eb66fad32245063c5db2e555077359;http://www.tate.org.uk/art/artworks/turner-lillebonne-looking-towards-the-seine-d24675
52645;D25308;Turner, Joseph Mallord William;artist;558;Dover Castle with the English Channel Beyond;c.1825–38;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1825;1856;support: 276 x 435 mm;276;435;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d49d3317f4e37a59900681a690415137;http://www.tate.org.uk/art/artworks/turner-dover-castle-with-the-english-channel-beyond-d25308
11044;N03312;Palmer, Samuel;artist;411;The Bright Cloud;c.1833–4;Ink and watercolour on paper;Presented by Hugh Blaker through the Art Fund 1917;1833;1917;support: 229 x 305 mm frame: 598 x 447 x 25 mm;229;305;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1feeb5e16acd1cc34d69408ecf39d132;http://www.tate.org.uk/art/artworks/palmer-the-bright-cloud-n03312
23548;T08633;Smith, John `Warwick';artist;508;Chestnut Trees, Morning. Frascati;date not known;Pen and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 373 x 238 mm;373;238;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/12608245d224de149918ec9adb4570f5;http://www.tate.org.uk/art/artworks/smith-chestnut-trees-morning-frascati-t08633
22959;T08921;Gravelot, Hubert François;artist;2498;The Devil Upon Two Sticks;1741;Ink, chalk and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1741;1997;support: 268 x 309 mm;268;309;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8bb5e3b7229a79d28ca2ec855b194be0;http://www.tate.org.uk/art/artworks/gravelot-the-devil-upon-two-sticks-t08921
52521;D25184;Turner, Joseph Mallord William;artist;558;?Dartmouth, Devonshire;c.1828–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1828;1856;support: 354 x 507 mm;354;507;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0b9a2b4536d7d6c3ee93b0380cd6b549;http://www.tate.org.uk/art/artworks/turner-dartmouth-devonshire-d25184
52599;D25262;Turner, Joseph Mallord William;artist;558;A Shower;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 281 x 436 mm;281;436;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a581cec65bd458164a993ddc9f13cfba;http://www.tate.org.uk/art/artworks/turner-a-shower-d25262
46106;D18753;Turner, Joseph Mallord William;artist;558;Three Views of River;c.1825;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1825;1856;support: 113 x 187 mm;113;187;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/39755c1fdfc89042c99daa74a60b98c2;http://www.tate.org.uk/art/artworks/turner-three-views-of-river-d18753
28093;D00678;Turner, Joseph Mallord William;pupil of;558;Llanthony Abbey from the South;date not known;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;;1856;support: 280 x 438 mm;280;438;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4bc578e963e1ed71c94f5461dd83498e;http://www.tate.org.uk/art/artworks/turner-llanthony-abbey-from-the-south-d00678
43768;D16412;Turner, Joseph Mallord William;artist;558;The Roman Forum, Looking South, with the Arch of Septimius Severus and the Column of Phocas;1819;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 130 x 255 mm;130;255;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e7063b379f0c3b5b6dbaf5e7445722a5;http://www.tate.org.uk/art/artworks/turner-the-roman-forum-looking-south-with-the-arch-of-septimius-severus-and-the-column-of-d16412
59404;D32187;Turner, Joseph Mallord William;artist;558;The Market Place at Coburg;1840;Watercolour and gouache on paper;Accepted by the nation as part of the Turner Bequest 1856;1840;1856;support: 192 x 279 mm;192;279;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/49fcbf6b12df2528104c511d448cc2b4;http://www.tate.org.uk/art/artworks/turner-the-market-place-at-coburg-d32187
52598;D25261;Turner, Joseph Mallord William;artist;558;A Sky;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 302 x 434 mm;302;434;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1d2bc2e35be95a0f6110d0a2be4b3c39;http://www.tate.org.uk/art/artworks/turner-a-sky-d25261
62520;D35393;Turner, Joseph Mallord William;artist;558;The Sun Reflected on the Sea ?near Boulogne;1845;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1845;1856;support: 238 x 336 mm;238;336;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8d3ee5d46818ecfda6491b374e9b3fea;http://www.tate.org.uk/art/artworks/turner-the-sun-reflected-on-the-sea-near-boulogne-d35393
2967;T02304;Cumberland, George;artist;128;Inside the Peak Cavern, Castleton, Derbyshire;c.1820;Watercolour on paper;Presented by William Drummond 1978;1820;1978;support: 146 x 219 mm;146;219;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/236ca6253722e6303ddb5f97c306a6cc;http://www.tate.org.uk/art/artworks/cumberland-inside-the-peak-cavern-castleton-derbyshire-t02304
25744;T11398;Francia, François Louis Thomas;artist;2565;[title not known];date not known;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;image: 246 x 184 mm;246;184;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/954dd168c578c22e2087a0f1157c1159;http://www.tate.org.uk/art/artworks/francia-title-not-known-t11398
1135;N05192;Blake, William;artist;39;The House of Death;c.1790;Graphite, ink and watercolour on paper;Bequeathed by Miss Alice G.E. Carthew 1940;1790;1940;support: 318 x 451 mm;318;451;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9467647cd9b85b8a185aca72896ccf02;http://www.tate.org.uk/art/artworks/blake-the-house-of-death-n05192
43774;D16418;Turner, Joseph Mallord William;artist;558;Ruins of the Palace of the Caesars on the Palatine Hill, Rome, looking towards the Aventine Hill;1819;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 130 x 255 mm;130;255;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2faabce6c4e92d67077916e5eb636522;http://www.tate.org.uk/art/artworks/turner-ruins-of-the-palace-of-the-caesars-on-the-palatine-hill-rome-looking-towards-the-d16418
15006;T01021;Turner, Joseph Mallord William;artist;558;Warwick Castle;c.1820–30;Watercolour on paper;Presented by the Art Fund (Herbert Powell Bequest) 1967;1820;1967;support: 229 x 353 mm;229;353;;mm;;;;http://www.tate.org.uk/art/artworks/turner-warwick-castle-t01021
54919;D27592;Turner, Joseph Mallord William;artist;558;Vignette study, possibly for ‘The Death-Boat of Heligoland’ for Campbell’s ‘Poetical Works’;c.1835–6;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1835;1856;support: 219 x 240 mm;219;240;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/65cdab577107053cc0f9e8cb9ef9ce33;http://www.tate.org.uk/art/artworks/turner-vignette-study-possibly-for-the-death-boat-of-heligoland-for-campbells-poetical-d27592
52640;D25303;Turner, Joseph Mallord William;artist;558;River Scene: Sunset;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 342 x 492 mm;342;492;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/61653ccb84eb032c01fe975a17d1ab03;http://www.tate.org.uk/art/artworks/turner-river-scene-sunset-d25303
23032;T08945;Hunt, William Henry;artist;286;Shore Scene, a Figure to Right;date not known;Watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 85 x 118 mm;85;118;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/16a9fdd1de51b18d655b2240b9014f8c;http://www.tate.org.uk/art/artworks/hunt-shore-scene-a-figure-to-right-t08945
14389;A00882;Townroe, Reuben;artist;554;[title not known];c.1858;Watercolour on paper;Purchased 1905;1858;1905;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/996f38d87ddc9c96440585d4aa905a82;http://www.tate.org.uk/art/artworks/townroe-title-not-known-a00882
43777;D16421;Turner, Joseph Mallord William;artist;558;Temple of Venus and Roma, from the Colosseum, Rome;1819;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 130 x 255 mm;130;255;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/465732dfe182a0fc3768fca2e990b287;http://www.tate.org.uk/art/artworks/turner-temple-of-venus-and-roma-from-the-colosseum-rome-d16421
60672;D33501;Turner, Joseph Mallord William;artist;558;Sunset, Lake of Lucerne;1841;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1841;1856;support: 227 x 291 mm;227;291;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c4aea2cf76ffc915b87b2cd9d014e382;http://www.tate.org.uk/art/artworks/turner-sunset-lake-of-lucerne-d33501
63819;D40051;Turner, Joseph Mallord William;artist;558;Colour Trials;?1794;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1794;1856;support: 213 x 277 mm;213;277;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fde31d939834bfb7bb33800994eb54d5;http://www.tate.org.uk/art/artworks/turner-colour-trials-d40051
12648;N01975;Roberts, David;artist;454;The Shrine of Edward the Confessor;1830;Watercolour and gouache on paper;Bequeathed by C. Fraser 1905;1830;1905;support: 321 x 460 mm;321;460;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ec5e2e4f1b4cd5c02ea352e199fadc30;http://www.tate.org.uk/art/artworks/roberts-the-shrine-of-edward-the-confessor-n01975
12693;T05525;Spencer, Sir Stanley;artist;1977;Study for Double Nude Portrait: the Artist and his Second Wife;c.1937;Watercolour, graphite and gouache on paper;Presented by the American Fund for the Tate Gallery, courtesy of Robert Littman, in honour of the Director 1989;1937;1989;support: 177 x 223 mm;177;223;;mm;;© Estate of Stanley Spencer. All Rights Reserved 2014 / Bridgeman Art Library;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f09cf2f32fe111fc581ee893166954c2;http://www.tate.org.uk/art/artworks/spencer-study-for-double-nude-portrait-the-artist-and-his-second-wife-t05525
